# Labels for CHK002 (unused dependency) / CHK003 (missing dependency) findings
# on the §17 OSS validation set. `fp`/`tp` are ground truth; `deferred` records
# heuristic triage that still needs validation.
#
# Tab-separated columns (lines starting with # and blank lines are ignored):
#   slug          project slug from scripts/oss-clones.manifest
#   code          CHK002 | CHK003
#   target        stable JSON target field (was distribution for dep rules)
#   verdict       fp | tp | deferred
#   bucket        root-cause bucket for CHK003 fp or deferred; use - otherwise
#   note          short justification (how it was verified)
#
# Bucket vocabulary (CHK003 fp/deferred): map-gap | workspace-boundary | optional-import |
# dev-context | transitive-policy | metadata-gap
#
# scripts/oss-metrics.sh matches findings on (slug, code, target).
# Unlabeled findings are unknown; unknown and deferred block CHK002 FP gate.
#
# slug	code	target	verdict	bucket	note
django	CHK003	django/contrib/admindocs/utils.py:docutils.nodes	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/contrib/admindocs/utils.py:docutils.parsers.rst.roles	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/contrib/gis/db/backends/postgis/adapter.py:psycopg2.extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/contrib/gis/shortcuts.py:numpy	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/contrib/postgres/signals.py:psycopg.types	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/contrib/postgres/signals.py:psycopg2	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/contrib/postgres/signals.py:psycopg2.extras	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/core/files/images.py:PIL	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/core/management/color.py:colorama	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/core/validators.py:PIL	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/base/base.py:_thread	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/db/backends/oracle/oracledb_any.py:cx_Oracle	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/postgresql/operations.py:psycopg.types	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg.postgres	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg.types.datetime	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg.types.json	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg.types.range	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg.types.string	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg2	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/db/backends/postgresql/psycopg_any.py:psycopg2.extras	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/db/models/fields/files.py:PIL	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/forms/fields.py:PIL	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/template/backends/jinja2.py:jinja2	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	django/test/selenium.py:selenium	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	django/test/selenium.py:selenium.webdriver.common.desired_capabilities	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	django/test/utils.py:jinja2	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	django/utils/autoreload.py:__main__	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
django	CHK003	tests/admin_docs/test_utils.py:docutils	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.common	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.common.exceptions	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.common.keys	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.common.keys	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.support	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.support.ui	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_autocomplete_view.py:selenium.webdriver.support.ui	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_history_view.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_nav_sidebar.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_nav_sidebar.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_nav_sidebar.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_nav_sidebar.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_password_form.py:selenium.common	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_password_form.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_password_form.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_related_object_lookups.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_related_object_lookups.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_related_object_lookups.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_related_object_lookups.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_related_object_lookups.py:selenium.webdriver.support.select	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_skip_link_to_content.py:selenium.webdriver.common.action_chains	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_skip_link_to_content.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_skip_link_to_content.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_skip_link_to_content.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_skip_link_to_content.py:selenium.webdriver.common.keys	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_skip_link_to_content.py:selenium.webdriver.common.keys	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/admin_views/test_skip_link_to_content.py:selenium.webdriver.common.keys	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/backends/mysql/test_schema.py:MySQLdb	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/contenttypes_tests/test_order_with_respect_to.py:order_with_respect_to.base_tests	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/forms_tests/field_tests/test_filefield.py:PIL	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	tests/forms_tests/field_tests/test_floatfield.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/forms_tests/field_tests/test_imagefield.py:PIL	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	tests/forms_tests/field_tests/test_imagefield.py:PIL.BmpImagePlugin	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/forms_tests/tests/test_renderers.py:jinja2	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	tests/forms_tests/tests/test_widgets.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/i18n/test_extraction.py:admin_scripts.tests	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/invalid_models_tests/test_ordinary_fields.py:PIL	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	tests/migrations/test_writer.py:custom_migration_operations.more_operations	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/migrations/test_writer.py:custom_migration_operations.operations	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/project_template/test_settings.py:test_settings	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/serializers/test_yaml.py:yaml	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	tests/sphinx/test_github_links.py:github_links	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/staticfiles_tests/test_management.py:admin_scripts.tests	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/template_backends/test_django.py:template_tests.test_response	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/template_backends/test_jinja2.py:jinja2	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	tests/template_tests/syntax_tests/i18n/test_get_current_language.py:template_tests.utils	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/template_tests/syntax_tests/i18n/test_get_current_language_bidi.py:template_tests.utils	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/template_tests/syntax_tests/i18n/test_language.py:template_tests.utils	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/template_tests/syntax_tests/test_numpy.py:numpy	fp	optional-import	auto: optional try-import not treated as hard missing dep
django	CHK003	tests/test_runner/tests.py:admin_scripts.tests	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/utils_tests/test_module/bad_module.py:a_package_name_that_does_not_exist	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/view_tests/tests/test_i18n.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
django	CHK003	tests/view_tests/tests/test_i18n.py:selenium.webdriver.common.by	deferred	dev-context	deferred: verify test/docs/typing dependency policy
djangorestframework	CHK003	rest_framework/compat.py:inflection	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	rest_framework/compat.py:markdown	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	rest_framework/compat.py:markdown.preprocessors	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
djangorestframework	CHK003	rest_framework/compat.py:pygments	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	rest_framework/compat.py:pygments.formatters	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	rest_framework/compat.py:pygments.lexers	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	rest_framework/compat.py:requests	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	rest_framework/compat.py:yaml	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	rest_framework/fields.py:pytz	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	tests/test_fields.py:pytz	fp	optional-import	auto: optional try-import not treated as hard missing dep
djangorestframework	CHK003	tests/test_relations.py:_pytest.monkeypatch	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	fastapi/_compat.py:pydantic_core	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
fastapi	CHK003	fastapi/_compat.py:pydantic_core	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
fastapi	CHK003	fastapi/_compat.py:pydantic_core	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
fastapi	CHK003	fastapi/_compat.py:pydantic_core.core_schema	fp	optional-import	auto: optional try-import not treated as hard missing dep
